0|000903|20170930|0.1030|20171031|20170324||20171120|20170705|41.71|
0|000905|20170930|0.1800|20171031|20171020|20171020|20170815|||20170424
0|000906|20170930|0.2400|20171025|20171114|20171114|20171110|20170111|-48.00|20150202
0|000908|20170930|0.1170|20171027|20160624|||20171109|-11.76|
0|000909|20170930|0.0870|20171028|20161216|20170810|20151228|||20160613
0|000910|20170930|0.6800|20171027|20160908|||20161209|50.08|
0|000911|20170930|-0.3100|20171026|20160628||20160912|||
0|000912|20170930|-0.2000|20171031|20170912|20171120|20170606|||20170508
0|000913|20170930|0.1100|20171030|20170824|20171121|20160225|20170504|-400.00|20170116
0|000915|20170930|0.9200|20171027|20160726|20170706||20170627|0.10|
0|000916|20170930|0.2575|20171030|20171009|20171128|20171012|||20171128
0|000917|20170930|0.0800|20171028|20171107|20171107|20160405|20171009|-2.31|
0|000918|20170930|-0.5500|20171028|20170207||20160721|||
